TransactionID,CustomerID,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,Product Name
TR54450,19,P5,4200,5,21000,1,Prima Tendean,Thai Tea
TR78672,20,P10,15000,4,60000,10,Harapan Baru,Cheese Stick
TR83301,274,P3,7500,3,22500,8,Sinar Harapan,Crackers
TR84950,224,P2,3200,7,22400,9,Lingga,Ginger Candy 
TR85613,231,P9,10000,7,70000,11,Sinar Harapan,Yoghurt
TR91076,350,P7,9400,3,28200,13,Buana,Coffee Candy
TR98229,196,P5,4200,4,16800,5,Bonafid,Thai Tea
TR20638,45,P6,18000,3,54000,7,Buana Indah,Cashew
TR21109,214,P10,15000,4,60000,12,Prestasi Utama,Cheese Stick
TR38834,247,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR44820,420,P7,9400,6,56400,2,Prima Kelapa Dua,Coffee Candy
TR51840,330,P9,10000,7,70000,14,Priangan,Yoghurt
TR54984,35,P3,7500,2,15000,7,Buana Indah,Crackers
TR6278,35,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR64717,129,P3,7500,4,30000,12,Prestasi Utama,Crackers
TR67721,207,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR70266,258,P2,3200,3,9600,5,Bonafid,Ginger Candy 
TR73970,401,P7,9400,2,18800,9,Lingga,Coffee Candy
TR77201,278,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR1184,15,P10,15000,1,15000,13,Buana,Cheese Stick
TR19818,327,P8,16000,2,32000,3,Prima Kota,Oat
TR20445,217,P9,10000,3,30000,12,Prestasi Utama,Yoghurt
TR23125,231,P5,4200,2,8400,14,Priangan,Thai Tea
TR23177,103,P6,18000,2,36000,13,Buana,Cashew
TR26836,63,P6,18000,1,18000,11,Sinar Harapan,Cashew
TR2704,370,P4,12000,5,60000,14,Priangan,Potato Chip
TR30241,381,P8,16000,2,32000,12,Prestasi Utama,Oat
TR40755,423,P3,7500,4,30000,12,Prestasi Utama,Crackers
TR45559,356,P2,3200,3,9600,10,Harapan Baru,Ginger Candy 
TR48168,38,P10,15000,2,30000,6,Lingga,Cheese Stick
TR55433,365,P10,15000,1,15000,7,Buana Indah,Cheese Stick
TR62122,99,P9,10000,4,40000,6,Lingga,Yoghurt
TR84731,54,P9,10000,2,20000,13,Buana,Yoghurt
TR88263,77,P5,4200,5,21000,14,Priangan,Thai Tea
TR94383,363,P5,4200,5,21000,14,Priangan,Thai Tea
TR13607,54,P8,16000,2,32000,2,Prima Kelapa Dua,Oat
TR35471,280,P4,12000,3,36000,7,Buana Indah,Potato Chip
TR36786,405,P1,8800,6,52800,8,Sinar Harapan,Choco Bar
TR3945,38,P5,4200,3,12600,14,Priangan,Thai Tea
TR41738,15,P10,15000,2,30000,8,Sinar Harapan,Cheese Stick
TR55015,407,P2,3200,3,9600,9,Lingga,Ginger Candy 
TR56831,173,P10,15000,4,60000,5,Bonafid,Cheese Stick
TR60769,445,P5,4200,5,21000,13,Buana,Thai Tea
TR92445,53,P8,16000,1,16000,1,Prima Tendean,Oat
TR95658,217,P6,18000,2,36000,14,Priangan,Cashew
TR95680,156,P5,4200,2,8400,14,Priangan,Thai Tea
TR14474,391,P6,18000,2,36000,3,Prima Kota,Cashew
TR16814,264,P4,12000,3,36000,11,Sinar Harapan,Potato Chip
TR1703,416,P4,12000,3,36000,3,Prima Kota,Potato Chip
TR24833,178,P3,7500,6,45000,6,Lingga,Crackers
TR29761,391,P6,18000,1,18000,4,Gita Ginara,Cashew
TR40653,375,P9,10000,4,40000,1,Prima Tendean,Yoghurt
TR49018,76,P5,4200,3,12600,14,Priangan,Thai Tea
TR54637,188,P9,10000,3,30000,8,Sinar Harapan,Yoghurt
TR64172,42,P3,7500,6,45000,9,Lingga,Crackers
TR64822,169,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR65736,47,P2,3200,4,12800,13,Buana,Ginger Candy 
TR66244,278,P3,7500,1,7500,5,Bonafid,Crackers
TR67715,287,P7,9400,6,56400,7,Buana Indah,Coffee Candy
TR77689,345,P2,3200,6,19200,12,Prestasi Utama,Ginger Candy 
TR97888,219,P2,3200,4,12800,11,Sinar Harapan,Ginger Candy 
TR16609,257,P10,15000,4,60000,1,Prima Tendean,Cheese Stick
TR18570,331,P8,16000,1,16000,11,Sinar Harapan,Oat
TR23827,440,P3,7500,2,15000,5,Bonafid,Crackers
TR27221,111,P7,9400,3,28200,8,Sinar Harapan,Coffee Candy
TR29483,138,P8,16000,1,16000,2,Prima Kelapa Dua,Oat
TR32500,188,P1,8800,3,26400,12,Prestasi Utama,Choco Bar
TR34269,332,P10,15000,2,30000,9,Lingga,Cheese Stick
TR41780,200,P3,7500,2,15000,13,Buana,Crackers
TR43199,316,P7,9400,3,28200,1,Prima Tendean,Coffee Candy
TR45233,95,P9,10000,7,70000,4,Gita Ginara,Yoghurt
TR53237,105,P1,8800,10,88000,9,Lingga,Choco Bar
TR64001,378,P5,4200,4,16800,5,Bonafid,Thai Tea
TR6622,34,P9,10000,6,60000,13,Buana,Yoghurt
TR72286,358,P4,12000,1,12000,2,Prima Kelapa Dua,Potato Chip
TR75771,313,P3,7500,5,37500,10,Harapan Baru,Crackers
TR84081,85,P5,4200,3,12600,5,Bonafid,Thai Tea
TR85437,172,P9,10000,2,20000,1,Prima Tendean,Yoghurt
TR89788,312,P3,7500,4,30000,14,Priangan,Crackers
TR90279,388,P3,7500,5,37500,7,Buana Indah,Crackers
TR98585,185,P9,10000,7,70000,14,Priangan,Yoghurt
TR33855,443,P10,15000,5,75000,1,Prima Tendean,Cheese Stick
TR37878,217,P4,12000,3,36000,10,Harapan Baru,Potato Chip
TR39716,76,P3,7500,1,7500,3,Prima Kota,Crackers
TR39949,157,P8,16000,2,32000,9,Lingga,Oat
TR41428,209,P2,3200,6,19200,10,Harapan Baru,Ginger Candy 
TR48182,199,P3,7500,6,45000,6,Lingga,Crackers
TR51183,328,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR52284,270,P9,10000,3,30000,3,Prima Kota,Yoghurt
TR55066,74,P8,16000,1,16000,14,Priangan,Oat
TR60249,78,P9,10000,5,50000,11,Sinar Harapan,Yoghurt
TR67587,375,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR67617,173,P4,12000,3,36000,12,Prestasi Utama,Potato Chip
TR69937,366,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR74737,186,P10,15000,2,30000,6,Lingga,Cheese Stick
TR88367,261,P8,16000,1,16000,4,Gita Ginara,Oat
TR98688,153,P8,16000,1,16000,8,Sinar Harapan,Oat
TR1290,281,P9,10000,5,50000,6,Lingga,Yoghurt
TR29808,138,P1,8800,10,88000,9,Lingga,Choco Bar
TR31634,416,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR33091,396,P9,10000,4,40000,11,Sinar Harapan,Yoghurt
TR35021,282,P9,10000,7,70000,1,Prima Tendean,Yoghurt
TR39496,211,P6,18000,4,72000,1,Prima Tendean,Cashew
TR42870,184,P8,16000,2,32000,10,Harapan Baru,Oat
TR44858,147,P4,12000,1,12000,4,Gita Ginara,Potato Chip
TR51313,156,P9,10000,2,20000,12,Prestasi Utama,Yoghurt
TR53399,352,P1,8800,6,52800,13,Buana,Choco Bar
TR57403,283,P1,8800,3,26400,12,Prestasi Utama,Choco Bar
TR66276,420,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR68183,445,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR76988,293,P8,16000,2,32000,11,Sinar Harapan,Oat
TR10192,412,P9,10000,6,60000,10,Harapan Baru,Yoghurt
TR11490,32,P5,4200,2,8400,13,Buana,Thai Tea
TR11869,245,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR1708,245,P10,15000,3,45000,10,Harapan Baru,Cheese Stick
TR19079,427,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR19399,316,P10,15000,3,45000,11,Sinar Harapan,Cheese Stick
TR36510,170,P1,8800,8,70400,1,Prima Tendean,Choco Bar
TR4857,418,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR50048,158,P2,3200,7,22400,12,Prestasi Utama,Ginger Candy 
TR63575,248,P4,12000,3,36000,5,Bonafid,Potato Chip
TR67399,436,P7,9400,5,47000,9,Lingga,Coffee Candy
TR69188,172,P10,15000,1,15000,8,Sinar Harapan,Cheese Stick
TR74716,447,P10,15000,3,45000,10,Harapan Baru,Cheese Stick
TR92302,34,P8,16000,2,32000,14,Priangan,Oat
TR15550,252,P5,4200,3,12600,5,Bonafid,Thai Tea
TR21772,187,P9,10000,5,50000,7,Buana Indah,Yoghurt
TR23282,260,P4,12000,5,60000,1,Prima Tendean,Potato Chip
TR31182,171,P4,12000,5,60000,2,Prima Kelapa Dua,Potato Chip
TR34975,151,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR35146,266,P3,7500,5,37500,5,Bonafid,Crackers
TR4292,134,P6,18000,2,36000,4,Gita Ginara,Cashew
TR55588,314,P10,15000,2,30000,11,Sinar Harapan,Cheese Stick
TR67655,136,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR78287,310,P2,3200,7,22400,1,Prima Tendean,Ginger Candy 
TR9272,127,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR94759,215,P6,18000,3,54000,10,Harapan Baru,Cashew
TR1793,116,P9,10000,6,60000,10,Harapan Baru,Yoghurt
TR66790,350,P3,7500,3,22500,10,Harapan Baru,Crackers
TR67843,320,P1,8800,7,61600,7,Buana Indah,Choco Bar
TR72254,338,P2,3200,7,22400,11,Sinar Harapan,Ginger Candy 
TR74731,140,P9,10000,1,10000,14,Priangan,Yoghurt
TR76084,19,P4,12000,4,48000,4,Gita Ginara,Potato Chip
TR8726,260,P10,15000,5,75000,3,Prima Kota,Cheese Stick
TR98356,434,P2,3200,7,22400,2,Prima Kelapa Dua,Ginger Candy 
TR10642,203,P6,18000,3,54000,1,Prima Tendean,Cashew
TR16580,233,P4,12000,4,48000,1,Prima Tendean,Potato Chip
TR18349,75,P10,15000,1,15000,12,Prestasi Utama,Cheese Stick
TR40559,30,P3,7500,5,37500,10,Harapan Baru,Crackers
TR54770,272,P10,15000,2,30000,7,Buana Indah,Cheese Stick
TR65027,54,P10,15000,4,60000,4,Gita Ginara,Cheese Stick
TR74653,434,P5,4200,3,12600,14,Priangan,Thai Tea
TR79806,444,P7,9400,6,56400,12,Prestasi Utama,Coffee Candy
TR81501,4,P2,3200,6,19200,3,Prima Kota,Ginger Candy 
TR91200,26,P5,4200,4,16800,8,Sinar Harapan,Thai Tea
TR91911,426,P9,10000,3,30000,13,Buana,Yoghurt
TR98786,183,P3,7500,1,7500,7,Buana Indah,Crackers
TR18566,53,P3,7500,2,15000,5,Bonafid,Crackers
TR19664,235,P9,10000,4,40000,13,Buana,Yoghurt
TR29950,354,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR32680,203,P6,18000,1,18000,11,Sinar Harapan,Cashew
TR33585,152,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR38934,169,P4,12000,1,12000,5,Bonafid,Potato Chip
TR41967,287,P4,12000,3,36000,3,Prima Kota,Potato Chip
TR42401,44,P8,16000,1,16000,13,Buana,Oat
TR54041,127,P3,7500,4,30000,3,Prima Kota,Crackers
TR54152,12,P10,15000,1,15000,7,Buana Indah,Cheese Stick
TR55931,234,P1,8800,4,35200,11,Sinar Harapan,Choco Bar
TR7307,353,P1,8800,10,88000,9,Lingga,Choco Bar
TR74772,34,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR77842,175,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR87715,161,P10,15000,1,15000,13,Buana,Cheese Stick
TR931,136,P3,7500,3,22500,3,Prima Kota,Crackers
TR9609,141,P3,7500,3,22500,13,Buana,Crackers
TR13405,89,P10,15000,3,45000,1,Prima Tendean,Cheese Stick
TR30057,303,P4,12000,4,48000,8,Sinar Harapan,Potato Chip
TR43709,40,P3,7500,4,30000,5,Bonafid,Crackers
TR49809,3,P3,7500,3,22500,4,Gita Ginara,Crackers
TR57792,414,P7,9400,5,47000,2,Prima Kelapa Dua,Coffee Candy
TR60302,274,P2,3200,6,19200,2,Prima Kelapa Dua,Ginger Candy 
TR6043,146,P8,16000,3,48000,13,Buana,Oat
TR88740,214,P9,10000,5,50000,7,Buana Indah,Yoghurt
TR91763,429,P8,16000,3,48000,4,Gita Ginara,Oat
TR93268,425,P6,18000,4,72000,6,Lingga,Cashew
TR10085,177,P4,12000,5,60000,9,Lingga,Potato Chip
TR18815,72,P10,15000,5,75000,9,Lingga,Cheese Stick
TR28489,160,P6,18000,4,72000,4,Gita Ginara,Cashew
TR28981,278,P7,9400,2,18800,5,Bonafid,Coffee Candy
TR30651,350,P1,8800,6,52800,8,Sinar Harapan,Choco Bar
TR4976,212,P5,4200,2,8400,12,Prestasi Utama,Thai Tea
TR5237,269,P3,7500,3,22500,1,Prima Tendean,Crackers
TR6139,38,P5,4200,4,16800,9,Lingga,Thai Tea
TR63645,85,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR69860,312,P2,3200,5,16000,4,Gita Ginara,Ginger Candy 
TR83818,77,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR93255,67,P1,8800,7,61600,1,Prima Tendean,Choco Bar
TR97263,156,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR98094,257,P7,9400,3,28200,12,Prestasi Utama,Coffee Candy
TR21390,283,P6,18000,3,54000,13,Buana,Cashew
TR23709,159,P10,15000,3,45000,6,Lingga,Cheese Stick
TR26914,51,P1,8800,7,61600,11,Sinar Harapan,Choco Bar
TR31339,347,P10,15000,3,45000,11,Sinar Harapan,Cheese Stick
TR39910,221,P7,9400,2,18800,14,Priangan,Coffee Candy
TR54683,141,P3,7500,4,30000,14,Priangan,Crackers
TR5529,313,P5,4200,5,21000,13,Buana,Thai Tea
TR71658,172,P8,16000,1,16000,1,Prima Tendean,Oat
TR71779,342,P9,10000,1,10000,9,Lingga,Yoghurt
TR81085,83,P1,8800,3,26400,1,Prima Tendean,Choco Bar
TR8147,195,P5,4200,5,21000,13,Buana,Thai Tea
TR88128,275,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR93855,387,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR98860,153,P8,16000,3,48000,8,Sinar Harapan,Oat
TR98939,248,P5,4200,5,21000,5,Bonafid,Thai Tea
TR12266,354,P8,16000,2,32000,7,Buana Indah,Oat
TR17687,394,P6,18000,2,36000,5,Bonafid,Cashew
TR23257,283,P2,3200,6,19200,2,Prima Kelapa Dua,Ginger Candy 
TR26227,172,P10,15000,4,60000,9,Lingga,Cheese Stick
TR31545,246,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR37063,442,P2,3200,6,19200,5,Bonafid,Ginger Candy 
TR37660,142,P9,10000,3,30000,4,Gita Ginara,Yoghurt
TR37931,434,P10,15000,3,45000,4,Gita Ginara,Cheese Stick
TR39948,383,P7,9400,2,18800,1,Prima Tendean,Coffee Candy
TR42808,12,P3,7500,4,30000,3,Prima Kota,Crackers
TR44293,56,P10,15000,3,45000,6,Lingga,Cheese Stick
TR55582,138,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR59372,42,P8,16000,2,32000,4,Gita Ginara,Oat
TR68735,66,P1,8800,6,52800,14,Priangan,Choco Bar
TR93784,217,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR12548,55,P7,9400,2,18800,3,Prima Kota,Coffee Candy
TR1882,13,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR39378,163,P8,16000,1,16000,7,Buana Indah,Oat
TR40750,271,P4,12000,3,36000,4,Gita Ginara,Potato Chip
TR60149,77,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR61118,309,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR6491,392,P9,10000,4,40000,2,Prima Kelapa Dua,Yoghurt
TR6533,290,P2,3200,7,22400,4,Gita Ginara,Ginger Candy 
TR68697,156,P8,16000,1,16000,4,Gita Ginara,Oat
TR70618,384,P8,16000,2,32000,3,Prima Kota,Oat
TR97510,15,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR99373,49,P1,8800,7,61600,13,Buana,Choco Bar
TR13971,9,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR14068,373,P10,15000,3,45000,8,Sinar Harapan,Cheese Stick
TR1507,162,P9,10000,1,10000,2,Prima Kelapa Dua,Yoghurt
TR15947,399,P7,9400,5,47000,3,Prima Kota,Coffee Candy
TR16584,321,P8,16000,1,16000,10,Harapan Baru,Oat
TR19289,97,P2,3200,3,9600,10,Harapan Baru,Ginger Candy 
TR22097,47,P10,15000,5,75000,7,Buana Indah,Cheese Stick
TR2287,116,P6,18000,2,36000,14,Priangan,Cashew
TR25873,418,P8,16000,2,32000,8,Sinar Harapan,Oat
TR27524,109,P8,16000,2,32000,1,Prima Tendean,Oat
TR39035,36,P6,18000,3,54000,10,Harapan Baru,Cashew
TR39196,272,P2,3200,5,16000,10,Harapan Baru,Ginger Candy 
TR43355,63,P7,9400,5,47000,1,Prima Tendean,Coffee Candy
TR47850,379,P8,16000,2,32000,7,Buana Indah,Oat
TR5383,445,P7,9400,3,28200,12,Prestasi Utama,Coffee Candy
TR59307,331,P7,9400,3,28200,6,Lingga,Coffee Candy
TR61423,430,P8,16000,2,32000,4,Gita Ginara,Oat
TR66383,185,P3,7500,5,37500,6,Lingga,Crackers
TR70140,330,P9,10000,5,50000,5,Bonafid,Yoghurt
TR85173,53,P7,9400,3,28200,14,Priangan,Coffee Candy
TR89330,311,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR91764,243,P3,7500,3,22500,2,Prima Kelapa Dua,Crackers
TR92229,408,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR94834,307,P10,15000,3,45000,1,Prima Tendean,Cheese Stick
TR99018,334,P1,8800,4,35200,13,Buana,Choco Bar
TR21628,32,P3,7500,4,30000,7,Buana Indah,Crackers
TR24807,158,P3,7500,2,15000,6,Lingga,Crackers
TR25531,406,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR32781,19,P2,3200,5,16000,14,Priangan,Ginger Candy 
TR56448,89,P8,16000,1,16000,4,Gita Ginara,Oat
TR60931,383,P10,15000,4,60000,14,Priangan,Cheese Stick
TR63231,184,P4,12000,3,36000,6,Lingga,Potato Chip
TR66060,293,P2,3200,3,9600,11,Sinar Harapan,Ginger Candy 
TR80312,299,P7,9400,5,47000,9,Lingga,Coffee Candy
TR8348,99,P1,8800,2,17600,3,Prima Kota,Choco Bar
TR25124,269,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR392,160,P5,4200,4,16800,9,Lingga,Thai Tea
TR45801,118,P6,18000,1,18000,2,Prima Kelapa Dua,Cashew
TR54845,46,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR66064,103,P4,12000,1,12000,14,Priangan,Potato Chip
TR71834,144,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR72028,242,P9,10000,4,40000,12,Prestasi Utama,Yoghurt
TR74369,65,P7,9400,5,47000,14,Priangan,Coffee Candy
TR82078,166,P10,15000,3,45000,12,Prestasi Utama,Cheese Stick
TR84662,97,P10,15000,1,15000,13,Buana,Cheese Stick
TR852,54,P8,16000,3,48000,5,Bonafid,Oat
TR85437,188,P3,7500,4,30000,4,Gita Ginara,Crackers
TR90097,62,P7,9400,5,47000,3,Prima Kota,Coffee Candy
TR98621,398,P3,7500,3,22500,6,Lingga,Crackers
TR19124,355,P5,4200,3,12600,14,Priangan,Thai Tea
TR20341,272,P3,7500,4,30000,10,Harapan Baru,Crackers
TR36935,182,P8,16000,2,32000,10,Harapan Baru,Oat
TR47753,310,P3,7500,3,22500,8,Sinar Harapan,Crackers
TR50714,417,P4,12000,1,12000,2,Prima Kelapa Dua,Potato Chip
TR52290,274,P5,4200,2,8400,7,Buana Indah,Thai Tea
TR52536,198,P2,3200,3,9600,9,Lingga,Ginger Candy 
TR55223,434,P2,3200,5,16000,5,Bonafid,Ginger Candy 
TR60278,384,P8,16000,1,16000,3,Prima Kota,Oat
TR65128,410,P9,10000,4,40000,11,Sinar Harapan,Yoghurt
TR73412,195,P1,8800,6,52800,11,Sinar Harapan,Choco Bar
TR79758,417,P1,8800,9,79200,13,Buana,Choco Bar
TR81761,47,P9,10000,4,40000,5,Bonafid,Yoghurt
TR82098,29,P10,15000,2,30000,12,Prestasi Utama,Cheese Stick
TR82330,135,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR89579,5,P10,15000,3,45000,8,Sinar Harapan,Cheese Stick
TR92242,10,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR99673,44,P7,9400,2,18800,7,Buana Indah,Coffee Candy
TR13825,105,P8,16000,1,16000,5,Bonafid,Oat
TR17117,227,P4,12000,1,12000,2,Prima Kelapa Dua,Potato Chip
TR19818,152,P3,7500,4,30000,8,Sinar Harapan,Crackers
TR39449,419,P2,3200,4,12800,4,Gita Ginara,Ginger Candy 
TR41552,219,P9,10000,3,30000,2,Prima Kelapa Dua,Yoghurt
TR43237,20,P10,15000,1,15000,7,Buana Indah,Cheese Stick
TR46289,445,P6,18000,2,36000,6,Lingga,Cashew
TR55592,411,P5,4200,2,8400,1,Prima Tendean,Thai Tea
TR59101,244,P10,15000,1,15000,1,Prima Tendean,Cheese Stick
TR78412,357,P7,9400,5,47000,4,Gita Ginara,Coffee Candy
TR80708,102,P9,10000,4,40000,13,Buana,Yoghurt
TR9521,319,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR21207,267,P1,8800,7,61600,13,Buana,Choco Bar
TR23226,51,P4,12000,2,24000,14,Priangan,Potato Chip
TR38405,86,P9,10000,4,40000,3,Prima Kota,Yoghurt
TR42648,214,P7,9400,6,56400,1,Prima Tendean,Coffee Candy
TR53831,1,P10,15000,4,60000,5,Bonafid,Cheese Stick
TR58856,44,P10,15000,2,30000,3,Prima Kota,Cheese Stick
TR59306,336,P2,3200,4,12800,6,Lingga,Ginger Candy 
TR60466,139,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR60895,424,P7,9400,2,18800,11,Sinar Harapan,Coffee Candy
TR78826,178,P2,3200,3,9600,13,Buana,Ginger Candy 
TR90571,52,P7,9400,5,47000,9,Lingga,Coffee Candy
TR26472,2,P6,18000,3,54000,2,Prima Kelapa Dua,Cashew
TR33848,84,P3,7500,5,37500,1,Prima Tendean,Crackers
TR35458,332,P10,15000,5,75000,7,Buana Indah,Cheese Stick
TR38587,256,P10,15000,3,45000,7,Buana Indah,Cheese Stick
TR5063,328,P5,4200,4,16800,5,Bonafid,Thai Tea
TR55690,254,P2,3200,3,9600,13,Buana,Ginger Candy 
TR65616,376,P1,8800,5,44000,12,Prestasi Utama,Choco Bar
TR68741,95,P4,12000,1,12000,5,Bonafid,Potato Chip
TR81763,216,P9,10000,2,20000,14,Priangan,Yoghurt
TR94513,236,P3,7500,4,30000,3,Prima Kota,Crackers
TR15423,192,P10,15000,1,15000,12,Prestasi Utama,Cheese Stick
TR18049,300,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR22634,34,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR41297,262,P9,10000,1,10000,6,Lingga,Yoghurt
TR51434,136,P10,15000,2,30000,13,Buana,Cheese Stick
TR51635,301,P1,8800,8,70400,12,Prestasi Utama,Choco Bar
TR6044,252,P10,15000,1,15000,13,Buana,Cheese Stick
TR71892,197,P1,8800,4,35200,3,Prima Kota,Choco Bar
TR77710,83,P2,3200,5,16000,1,Prima Tendean,Ginger Candy 
TR98724,190,P8,16000,3,48000,6,Lingga,Oat
TR24596,383,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR25103,98,P4,12000,1,12000,10,Harapan Baru,Potato Chip
TR30456,128,P7,9400,3,28200,2,Prima Kelapa Dua,Coffee Candy
TR31168,6,P6,18000,2,36000,3,Prima Kota,Cashew
TR33086,270,P3,7500,3,22500,2,Prima Kelapa Dua,Crackers
TR4028,394,P4,12000,1,12000,14,Priangan,Potato Chip
TR45253,320,P7,9400,4,37600,6,Lingga,Coffee Candy
TR4767,195,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR56579,12,P7,9400,4,37600,4,Gita Ginara,Coffee Candy
TR73457,301,P1,8800,4,35200,14,Priangan,Choco Bar
TR86080,187,P9,10000,3,30000,4,Gita Ginara,Yoghurt
TR86648,266,P3,7500,4,30000,1,Prima Tendean,Crackers
TR90402,68,P3,7500,3,22500,5,Bonafid,Crackers
TR93294,361,P9,10000,2,20000,9,Lingga,Yoghurt
TR94190,273,P7,9400,3,28200,8,Sinar Harapan,Coffee Candy
TR15354,277,P8,16000,3,48000,4,Gita Ginara,Oat
TR20265,402,P1,8800,10,88000,9,Lingga,Choco Bar
TR21542,393,P1,8800,2,17600,11,Sinar Harapan,Choco Bar
TR21792,370,P6,18000,2,36000,10,Harapan Baru,Cashew
TR33808,326,P10,15000,3,45000,11,Sinar Harapan,Cheese Stick
TR36913,267,P2,3200,4,12800,3,Prima Kota,Ginger Candy 
TR39986,134,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR4334,298,P2,3200,4,12800,6,Lingga,Ginger Candy 
TR58438,417,P10,15000,3,45000,2,Prima Kelapa Dua,Cheese Stick
TR6389,211,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR73668,94,P8,16000,3,48000,5,Bonafid,Oat
TR76260,299,P8,16000,1,16000,3,Prima Kota,Oat
TR79604,416,P1,8800,7,61600,10,Harapan Baru,Choco Bar
TR16913,10,P3,7500,3,22500,8,Sinar Harapan,Crackers
TR25602,126,P4,12000,2,24000,13,Buana,Potato Chip
TR3269,353,P4,12000,3,36000,2,Prima Kelapa Dua,Potato Chip
TR33105,107,P7,9400,3,28200,3,Prima Kota,Coffee Candy
TR34279,194,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR37941,225,P4,12000,1,12000,14,Priangan,Potato Chip
TR41139,215,P3,7500,3,22500,7,Buana Indah,Crackers
TR42615,6,P6,18000,3,54000,13,Buana,Cashew
TR68275,332,P3,7500,2,15000,4,Gita Ginara,Crackers
TR70083,19,P7,9400,2,18800,8,Sinar Harapan,Coffee Candy
TR71434,445,P10,15000,5,75000,11,Sinar Harapan,Cheese Stick
TR75034,356,P5,4200,4,16800,9,Lingga,Thai Tea
TR81156,329,P10,15000,5,75000,6,Lingga,Cheese Stick
TR88705,30,P5,4200,2,8400,5,Bonafid,Thai Tea
TR89850,324,P3,7500,1,7500,7,Buana Indah,Crackers
TR12667,53,P4,12000,4,48000,13,Buana,Potato Chip
TR31554,409,P3,7500,3,22500,10,Harapan Baru,Crackers
TR38604,268,P10,15000,4,60000,6,Lingga,Cheese Stick
TR43073,288,P5,4200,2,8400,1,Prima Tendean,Thai Tea
TR43351,288,P10,15000,3,45000,4,Gita Ginara,Cheese Stick
TR45013,438,P7,9400,5,47000,12,Prestasi Utama,Coffee Candy
TR52626,106,P3,7500,3,22500,1,Prima Tendean,Crackers
TR58000,3,P7,9400,3,28200,1,Prima Tendean,Coffee Candy
TR59724,387,P1,8800,2,17600,11,Sinar Harapan,Choco Bar
TR62932,248,P5,4200,5,21000,14,Priangan,Thai Tea
TR75551,211,P2,3200,6,19200,3,Prima Kota,Ginger Candy 
TR77372,114,P9,10000,7,70000,8,Sinar Harapan,Yoghurt
TR94100,205,P9,10000,5,50000,7,Buana Indah,Yoghurt
TR1631,263,P6,18000,3,54000,5,Bonafid,Cashew
TR25257,93,P4,12000,3,36000,7,Buana Indah,Potato Chip
TR34387,132,P3,7500,4,30000,3,Prima Kota,Crackers
